Customer ID,Gender,Age,Married,City,Zip Code,Number of Referrals,Tenure in Months,Phone Service,Avg Monthly Long Distance Charges, Lines  type,Internet Service,Internet Type,Avg Monthly GB Download,Streaming,Contract,Payment Method,Monthly Charge,Total Charges,Total Long Distance Charges,Total Revenue,Customer Status,Churn Category,Churn Reason
1309-XGFSN,Male,72,Yes,Pinon Hills,92372,1,52,Yes,7.04,Multiple,Yes,DSL,22,TV&Movies & Music,One Year,Bank Withdrawal,80.85,4079.55,366.08,4445.63,Stayed,No Churn,No Churn
1310-QRITU,Female,40,No,Hinkley,92347,0,18,Yes,38.32,Multiple,Yes,DSL,20,Unknown,Month-to-Month,Bank Withdrawal,50.3,913.3,689.76,1603.06,Stayed,No Churn,No Churn
1319-YLZJG,Male,62,Yes,Dutch Flat,95714,9,12,Yes,39,Single,Yes,Fiber Optic,7,Unknown,Month-to-Month,Bank Withdrawal,84.6,959.9,468,1427.9,Stayed,No Churn,No Churn
1320-GVNHT,Male,56,Yes,Glendale,91207,4,72,Yes,27.88,Multiple,Yes,Fiber Optic,30,TV&Movies & Music,Two Year,Credit Card,108.4,7767.25,2007.36,9804.61,Stayed,No Churn,No Churn
1320-HTRDR,Female,30,No,Fellows,93224,0,3,Yes,47.51,Multiple,Yes,Fiber Optic,85,Unknown,Month-to-Month,Bank Withdrawal,75.5,220.6,142.53,363.13,Churned,Attitude,Attitude of service provider
1320-REHCS,Male,75,No,Inglewood,90301,0,52,Yes,23.04,Multiple,Yes,Fiber Optic,25,TV&Movies & Music,Two Year,Bank Withdrawal,110.75,5832,1198.08,7023.82,Stayed,No Churn,No Churn
1322-AGOQM,Male,57,No,Mather,95655,0,46,No,0,No line,Yes,DSL,26,Unknown,Month-to-Month,Bank Withdrawal,30.3,1380.1,0,1380.1,Churned,Dissatisfaction,Service dissatisfaction
1323-OOEPC,Female,45,Yes,Prather,93651,1,53,Yes,41.74,Multiple,Yes,Fiber Optic,24,TV&Movies & Music,Month-to-Month,Credit Card,98.4,5149.5,2212.22,7361.72,Churned,Price,Extra data charges
1324-NLTJE,Female,73,No,Emeryville,94608,0,15,Yes,17.19,Multiple,Yes,DSL,19,Unknown,Month-to-Month,Credit Card,55,757.1,257.85,1014.95,Churned,Other,Other issues
1325-USMEC,Male,58,Yes,Pearblossom,93553,10,70,Yes,48,Multiple,Yes,Fiber Optic,13,TV,Two Year,Credit Card,99.35,6944.5,3360,10304.5,Stayed,No Churn,No Churn
1328-EUZHC,Female,59,Yes,Carson,90746,4,18,Yes,25.54,Single,No,No Internet,0,Unknown,Two Year,Credit Card,20.1,370.5,459.72,830.22,Stayed,No Churn,No Churn
1329-VHWNP,Female,42,No,Grover Beach,93433,0,7,No,0,No line,Yes,DSL,4,Unknown,Month-to-Month,Bank Withdrawal,25.05,189.95,0,189.95,Stayed,No Churn,No Churn
1333-PBMXB,Female,40,Yes,Santa Ana,92703,1,54,Yes,28.87,Multiple,No,No Internet,0,Unknown,One Year,Bank Withdrawal,24.75,1342.15,1558.98,2901.13,Stayed,No Churn,No Churn
1334-FJSVR,Male,64,No,Sequoia National Park,93262,0,1,No,0,No line,Yes,DSL,7,Unknown,Month-to-Month,Bank Withdrawal,24.25,24.25,0,24.25,Churned,Dissatisfaction,Lack of self-service on Website
1334-PDUKM,Female,48,Yes,Palomar Mountain,92060,5,68,Yes,9.76,Multiple,Yes,Fiber Optic,15,Unknown,One Year,Credit Card,86.45,5762.95,663.68,6576.63,Stayed,No Churn,No Churn
1335-HQMKX,Female,49,Yes,Los Angeles,90044,6,72,Yes,46.1,Multiple,Yes,Fiber Optic,23,TV&Movies & Music,One Year,Bank Withdrawal,101.35,7323.15,3319.2,10642.35,Stayed,No Churn,No Churn
1335-MXCSE,Male,24,Yes,Shoshone,92384,5,55,Yes,46.61,Single,Yes,DSL,30,Unknown,Two Year,Credit Card,55.25,3119.9,2563.55,5683.45,Stayed,No Churn,No Churn
1335-NTIUC,Male,61,No,Pacoima,91331,0,9,No,0,No line,Yes,DSL,7,Unknown,Month-to-Month,Bank Withdrawal,24.95,190.25,0,190.25,Stayed,No Churn,No Churn
1336-EZFZY,Female,33,No,Kings Beach,96143,0,4,Yes,25.8,Single,No,No Internet,0,Unknown,Month-to-Month,Credit Card,20.05,83.3,103.2,186.5,Stayed,No Churn,No Churn
1337-BOZWO,Male,25,Yes,Canby,96015,2,18,No,0,No line,Yes,DSL,59,TV,One Year,Credit Card,46.4,812.4,0,812.4,Stayed,No Churn,No Churn
1338-CECEE,Male,28,Yes,Mount Hermon,95041,4,41,Yes,13.58,Multiple,Yes,DSL,51,TV,One Year,Bank Withdrawal,68.5,2839.95,556.78,3358.36,Stayed,No Churn,No Churn
1342-JPNKI,Male,33,No,Lake Forest,92630,0,10,Yes,5.92,Multiple,Yes,Fiber Optic,11,TV,Month-to-Month,Bank Withdrawal,86.05,834.1,59.2,893.3,Churned,Other,Other issues
1343-EHPYB,Male,61,Yes,San Diego,92122,2,63,Yes,48.95,Multiple,Yes,Fiber Optic,13,TV&Movies & Music,Month-to-Month,Bank Withdrawal,103.4,6603,3083.85,9686.85,Churned,Competitor,Competitor made better offer
1345-GKDZZ,Male,20,No,Riverside,92507,0,6,Yes,17.53,Single,No,No Internet,0,Unknown,Month-to-Month,Credit Card,19.55,128.6,105.18,233.78,Stayed,No Churn,No Churn
1345-ZUKID,Male,24,No,Magalia,95954,0,14,Yes,26.02,Single,No,No Internet,0,Unknown,One Year,Mailed Check,19.35,324.8,364.28,689.08,Stayed,No Churn,No Churn
1346-PJWTK,Male,63,Yes,Corona,92880,1,61,Yes,17.73,Single,Yes,Fiber Optic,2,Movies & Music,Month-to-Month,Credit Card,94.15,5731.85,1081.53,6813.38,Stayed,No Churn,No Churn
1346-UFHAX,Female,59,No,Woodbridge,95258,0,13,Yes,33.69,Multiple,Yes,Fiber Optic,15,Unknown,Month-to-Month,Credit Card,80,1029.35,437.97,1467.32,Stayed,No Churn,No Churn
1347-KTTTA,Male,22,Yes,Canyon Country,91351,10,64,Yes,40.49,Single,Yes,Fiber Optic,69,TV&Movies & Music,One Year,Credit Card,102.45,6654.1,2591.36,9245.46,Stayed,No Churn,No Churn
1349-WXNGG,Male,57,No,Glendale,91207,0,1,Yes,12,Single,No,No Internet,0,Unknown,Month-to-Month,Bank Withdrawal,20.05,20.05,12,32.05,Churned,Attitude,Attitude of support person
1352-HNSAW,Female,26,Yes,Aliso Viejo,92656,9,72,Yes,34.69,Multiple,Yes,Fiber Optic,59,TV&Movies & Music,Two Year,Bank Withdrawal,115.6,8220.4,2497.68,10858.08,Stayed,No Churn,No Churn
1352-VHKAJ,Male,30,Yes,Berkeley,94709,1,27,Yes,13.55,Multiple,Yes,Cable,59,TV&Movies & Music,Month-to-Month,Bank Withdrawal,71.6,1957.1,365.85,2462.95,Stayed,No Churn,No Churn
1353-GHZOS,Male,22,Yes,San Diego,92115,10,22,Yes,6.03,Single,Yes,DSL,51,TV,One Year,Bank Withdrawal,59.75,1374.35,132.66,1507.01,Stayed,No Churn,No Churn
1353-LJWEM,Male,23,No,Cottonwood,96022,0,11,Yes,28.76,Single,Yes,DSL,27,Unknown,Month-to-Month,Bank Withdrawal,-10,688.5,316.36,955.62,Stayed,No Churn,No Churn
1354-YZFNB,Male,53,Yes,Mad River,95552,0,4,Yes,29.09,Single,No,No Internet,0,Unknown,Two Year,Credit Card,19.55,68.8,116.36,185.16,Stayed,No Churn,No Churn
1355-KUSBG,Female,56,Yes,Fall River Mills,96028,1,7,Yes,9.1,Multiple,Yes,DSL,28,Unknown,Month-to-Month,Bank Withdrawal,48.8,349.8,63.7,413.5,Stayed,No Churn,No Churn
1356-MKYSK,Male,44,No,Castro Valley,94546,0,6,Yes,46.59,Single,Yes,DSL,7,TV&Movies & Music,Month-to-Month,Credit Card,78.65,483.3,279.54,772.84,Stayed,No Churn,No Churn
1357-BIJKI,Male,46,Yes,Mission Viejo,92691,10,50,Yes,38.29,Multiple,Yes,Fiber Optic,16,TV&Movies & Music,One Year,Bank Withdrawal,98.25,4858.7,1914.5,6769.65,Stayed,No Churn,No Churn
1357-MVDOZ,Male,25,Yes,Firebaugh,93622,7,11,Yes,21.14,Single,Yes,DSL,47,TV,Month-to-Month,Bank Withdrawal,59.65,683.25,232.54,915.79,Stayed,No Churn,No Churn
1360-JYXKQ,Female,68,Yes,South Gate,90280,1,54,Yes,22.05,Single,Yes,Fiber Optic,17,TV&Movies & Music,One Year,Bank Withdrawal,99.1,5437.1,1190.7,6627.8,Stayed,No Churn,No Churn
1360-RCYRT,Male,45,Yes,Forest Knolls,94933,2,23,No,0,No line,Yes,DSL,19,Unknown,Month-to-Month,Bank Withdrawal,30.35,678.75,0,678.75,Stayed,No Churn,No Churn
1360-XFJMR,Female,50,Yes,Washington,95986,6,67,Yes,17.72,Multiple,Yes,Fiber Optic,23,TV&Movies & Music,One Year,Credit Card,109.7,7344.45,1187.24,8531.69,Stayed,No Churn,No Churn
1363-TXLSL,Male,80,Yes,San Lucas,93954,0,1,Yes,39.1,Single,Yes,Fiber Optic,27,Unknown,Month-to-Month,Bank Withdrawal,70.3,70.3,39.1,109.4,Churned,Competitor,Competitor had better devices
1370-GGAWX,Female,55,No,Beverly Hills,90211,0,46,Yes,33.18,Multiple,Yes,Fiber Optic,3,Movies & Music,One Year,Bank Withdrawal,94.15,4408.45,1526.28,5934.73,Stayed,No Churn,No Churn
1371-DWPAZ,Female,64,Yes,Redcrest,95569,2,10,No,0,No line,Yes,DSL,8,TV,Two Year,Credit Card,56.05,560.5,0,560.5,Stayed,No Churn,No Churn
1371-OJCEK,Female,25,No,Standish,96128,0,48,Yes,13.67,Multiple,No,No Internet,0,Unknown,One Year,Bank Withdrawal,24.35,1133.7,656.16,1789.86,Stayed,No Churn,No Churn
1371-WEPDS,Male,71,Yes,Chowchilla,93610,8,40,Yes,28.56,Single,Yes,DSL,18,Movies & Music,One Year,Bank Withdrawal,55.8,2283.3,1142.4,3475.7,Stayed,No Churn,No Churn
1373-ORVIZ,Female,62,Yes,Modesto,95351,1,11,Yes,15.69,Multiple,Yes,DSL,12,Movies & Music,Month-to-Month,Bank Withdrawal,66.35,740.8,172.59,913.39,Churned,Competitor,Competitor had better devices
1374-DMZUI,Female,65,No,San Ramon,94583,0,4,Yes,49.5,Multiple,Yes,Fiber Optic,23,TV&Movies & Music,Month-to-Month,Bank Withdrawal,94.3,424.45,198,622.45,Churned,Competitor,Competitor made better offer
1376-HHBDV,Female,37,No,Santa Monica,90401,0,30,Yes,10.74,Single,Yes,DSL,13,Unknown,Month-to-Month,Credit Card,48.8,1536.75,322.2,1858.95,Stayed,No Churn,No Churn
1379-FRVEB,Male,31,No,San Bernardino,92401,0,15,Yes,30.22,Multiple,Yes,Fiber Optic,12,TV,Month-to-Month,Bank Withdrawal,91,1430.05,453.3,1883.35,Stayed,No Churn,No Churn
1383-EZRWL,Female,62,No,Long Beach,90810,0,7,Yes,48.22,Single,No,No Internet,0,Unknown,Month-to-Month,Mailed Check,20.05,164.85,337.54,502.39,Churned,Other,Moved
1384-RCUXW,Male,58,No,French Gulch,96033,0,16,Yes,34.18,Multiple,Yes,Fiber Optic,8,Unknown,Month-to-Month,Credit Card,80.55,1248.9,546.88,1795.78,Stayed,No Churn,No Churn
1385-TQOZW,Female,32,No,Branscomb,95417,0,9,Yes,45.99,Single,No,No Internet,0,Unknown,Month-to-Month,Credit Card,20.45,147.55,413.91,561.46,Stayed,No Churn,No Churn
1386-ZIKUV,Male,42,No,Glenhaven,95443,0,7,Yes,33.18,Single,No,No Internet,0,Unknown,Month-to-Month,Credit Card,18.95,130.55,232.26,362.81,Stayed,No Churn,No Churn
1389-CXMLU,Male,65,No,Downey,90242,0,3,Yes,26.32,Multiple,Yes,Fiber Optic,8,TV,Month-to-Month,Bank Withdrawal,91.05,289.1,78.96,368.06,Churned,Competitor,Competitor made better offer
1389-WNUIB,Female,21,Yes,San Diego,92154,7,20,Yes,15.29,Multiple,Yes,Cable,59,TV&Movies & Music,One Year,Bank Withdrawal,76,1588.75,305.8,1957.25,Stayed,No Churn,No Churn
1391-UBDAR,Male,27,No,Riverside,92504,0,11,Yes,18.33,Single,Yes,Fiber Optic,76,Unknown,Month-to-Month,Bank Withdrawal,72.9,818.45,201.63,1020.08,Stayed,No Churn,No Churn
1393-IMKZG,Female,50,No,Fullerton,92831,0,1,Yes,2.7,Single,Yes,Fiber Optic,14,TV&Movies & Music,Month-to-Month,Bank Withdrawal,95.85,95.85,2.7,98.55,Joined,No Churn,No Churn
1394-SUIUH,Female,70,Yes,Mount Shasta,96067,4,44,Yes,44.44,Single,Yes,Fiber Optic,6,Unknown,Two Year,Bank Withdrawal,85.15,3670.5,1955.36,5625.86,Stayed,No Churn,No Churn
1395-OFUWC,Male,44,Yes,Los Angeles,90067,5,43,No,0,No line,Yes,Cable,53,Unknown,Month-to-Month,Credit Card,29.3,1224.05,0,1224.05,Stayed,No Churn,No Churn
1395-WSWXR,Male,40,No,Weldon,93283,0,24,Yes,47.51,Single,No,No Internet,0,Unknown,Two Year,Credit Card,20.75,487.05,1140.24,1627.29,Stayed,No Churn,No Churn
1396-QWFBJ,Female,32,Yes,Rancho Santa Margarita,92688,1,21,Yes,5.07,Single,Yes,Fiber Optic,26,Unknown,Month-to-Month,Bank Withdrawal,74.05,1565.7,106.47,1672.17,Churned,Dissatisfaction,Lack of self-service on Website
1397-XKKWR,Male,47,No,San Jose,95112,0,7,No,0,No line,Yes,DSL,14,Unknown,One Year,Credit Card,35.3,264.8,0,264.8,Stayed,No Churn,No Churn
1399-OUPJN,Female,43,Yes,Bellflower,90706,3,57,Yes,12.26,Single,No,No Internet,0,Unknown,Two Year,Bank Withdrawal,19.75,1272.05,698.82,1970.87,Stayed,No Churn,No Churn
1399-UBQIU,Male,35,No,Orange,92867,0,11,Yes,16.14,Single,Yes,DSL,8,TV&Movies & Music,Month-to-Month,Bank Withdrawal,-3,712.25,177.54,889.79,Stayed,No Churn,No Churn
1400-MMYXY,Male,71,Yes,Alhambra,91801,1,3,Yes,41.3,Multiple,Yes,Fiber Optic,2,TV&Movies,Month-to-Month,Bank Withdrawal,105.9,334.65,123.9,458.55,Churned,Attitude,Attitude of service provider
1400-WIVLL,Male,31,Yes,Oakdale,95361,2,57,Yes,16.78,Multiple,Yes,Fiber Optic,29,TV&Movies & Music,Two Year,Bank Withdrawal,107.95,5969.85,956.46,6926.31,Stayed,No Churn,No Churn
1401-FTHFQ,Male,64,Yes,Culver City,90232,2,23,Yes,24.22,Single,No,No Internet,0,Unknown,One Year,Credit Card,20,445.3,557.06,1002.36,Stayed,No Churn,No Churn
1402-PTHGN,Female,22,Yes,Elk Grove,95624,7,18,Yes,40.36,Single,Yes,DSL,51,Unknown,One Year,Credit Card,61.5,1087.45,726.48,1813.93,Stayed,No Churn,No Churn
1403-GYAFU,Male,47,Yes,Irvine,92604,5,70,Yes,48.57,Single,No,No Internet,0,Unknown,Two Year,Credit Card,20.05,1360.25,3399.9,4760.15,Stayed,No Churn,No Churn
1403-LKLIK,Female,23,Yes,Olympic Valley,96146,3,33,Yes,28.4,Single,No,No Internet,0,Unknown,One Year,Credit Card,20.1,579.4,937.2,1516.6,Stayed,No Churn,No Churn
1406-PUQVY,Male,29,No,Madison,95653,0,1,Yes,6.35,Single,Yes,DSL,76,Unknown,Month-to-Month,Bank Withdrawal,49.9,49.9,6.35,56.25,Joined,No Churn,No Churn
1407-DIGZV,Female,32,Yes,Redding,96003,9,3,Yes,45.33,Single,No,No Internet,0,Unknown,Two Year,Mailed Check,19.1,52,135.99,187.99,Joined,No Churn,No Churn
1409-PHXTF,Male,77,Yes,Lemon Grove,91945,5,54,Yes,32.56,Multiple,Yes,Fiber Optic,16,TV&Movies,Two Year,Bank Withdrawal,110.45,6077.75,1758.24,7835.99,Stayed,No Churn,No Churn
1410-RSCMR,Male,47,Yes,Edwards,93523,3,7,Yes,49.98,Single,Yes,Cable,25,Movies & Music,Month-to-Month,Credit Card,71.35,515.75,349.86,865.61,Stayed,No Churn,No Churn
1414-YADCW,Male,45,Yes,Deer Park,94576,3,70,Yes,1.07,Single,Yes,Fiber Optic,21,Unknown,Two Year,Bank Withdrawal,84.6,5706.2,74.9,5781.1,Stayed,No Churn,No Churn
1415-YFWLT,Female,68,No,Shaver Lake,93664,0,1,Yes,30.23,Single,Yes,Fiber Optic,30,TV&Movies,Month-to-Month,Bank Withdrawal,89.3,89.3,30.23,119.53,Churned,Competitor,Competitor had better devices
1421-HCERK,Male,75,Yes,Lakeshore,93634,6,30,Yes,33.48,Multiple,Yes,Fiber Optic,22,TV,Month-to-Month,Bank Withdrawal,105.7,3181.8,1004.4,4186.2,Stayed,No Churn,No Churn
1422-DGUBX,Male,64,Yes,Sacramento,95832,4,32,Yes,43.11,Multiple,Yes,Fiber Optic,18,Unknown,One Year,Bank Withdrawal,79.25,2619.15,1379.52,3981.71,Stayed,No Churn,No Churn
1423-BMPBQ,Female,62,Yes,Anaheim,92808,1,1,Yes,28.28,Single,No,No Internet,0,Unknown,Month-to-Month,Credit Card,19,19,28.28,47.28,Joined,No Churn,No Churn
1427-VERSM,Female,62,Yes,Shasta,96087,3,56,Yes,7,Single,Yes,Fiber Optic,18,TV&Movies & Music,Month-to-Month,Bank Withdrawal,98.7,5669.5,392,6061.5,Stayed,No Churn,No Churn
1428-GTBJJ,Male,20,No,Jenner,95450,0,11,Yes,5.4,Single,Yes,Fiber Optic,41,Unknown,Month-to-Month,Bank Withdrawal,74.55,824.75,59.4,884.15,Churned,Price,Long distance charges
1428-IEDPR,Male,54,No,Sacramento,95816,0,52,Yes,20.8,Multiple,Yes,Fiber Optic,30,TV&Movies & Music,Two Year,Bank Withdrawal,109.3,5731.4,1081.6,6869.15,Stayed,No Churn,No Churn
1429-UYJSV,Female,57,No,San Jose,95119,0,12,Yes,36.65,Single,No,No Internet,0,Unknown,One Year,Credit Card,19.7,260.9,439.8,700.7,Stayed,No Churn,No Churn
1430-SFQSA,Male,46,No,Stockton,95212,0,29,No,0,No line,Yes,DSL,8,Unknown,One Year,Mailed Check,35.6,1072.6,0,1072.6,Stayed,No Churn,No Churn
1431-AIDJQ,Male,44,Yes,Walnut Creek,94598,1,33,Yes,1.62,Single,Yes,Cable,30,TV&Movies & Music,Two Year,Credit Card,82.1,2603.1,53.46,2656.56,Stayed,No Churn,No Churn
1431-CYWMH,Female,35,Yes,Fish Camp,93623,0,22,Yes,46.45,Single,No,No Internet,0,Unknown,Month-to-Month,Bank Withdrawal,19.05,454.05,1021.9,1475.95,Stayed,No Churn,No Churn
1432-FPAXX,Female,53,No,Beale Afb,95903,0,29,No,0,No line,Yes,DSL,7,Unknown,Month-to-Month,Bank Withdrawal,30.6,856.35,0,856.35,Churned,Dissatisfaction,Product dissatisfaction
1436-ZMJAN,Female,62,Yes,Gerber,96035,6,10,Yes,37.08,Single,Yes,Cable,7,TV&Movies & Music,Month-to-Month,Credit Card,67.8,653.15,370.8,1023.95,Stayed,No Churn,No Churn
1439-LCGVL,Female,42,Yes,Los Angeles,90035,10,26,Yes,1.75,Single,No,No Internet,0,Unknown,One Year,Credit Card,-5,459.6,45.5,505.1,Stayed,No Churn,No Churn
1442-BQPVU,Female,33,No,Culver City,90230,0,13,No,0,No line,Yes,DSL,28,Unknown,Month-to-Month,Bank Withdrawal,29.15,357.15,0,357.15,Stayed,No Churn,No Churn
1442-OKRJE,Male,40,Yes,Los Angeles,90021,7,66,Yes,39.45,Single,Yes,Fiber Optic,19,TV&Movies & Music,One Year,Bank Withdrawal,103.15,7031.3,2603.7,9635,Stayed,No Churn,No Churn
1444-VVSGW,Male,51,Yes,Los Molinos,96055,1,70,Yes,17.17,Multiple,Yes,Fiber Optic,20,TV&Movies & Music,One Year,Credit Card,115.65,7968.85,1201.9,9180.75,Churned,Dissatisfaction,AA
1447-GIQMR,Male,54,Yes,Los Angeles,90062,1,1,Yes,2.2,Single,Yes,Fiber Optic,30,Unknown,Month-to-Month,Bank Withdrawal,69.15,69.15,2.2,71.35,Churned,Competitor,Competitor offered more data
1447-PJGGA,Female,39,No,San Diego,92117,0,57,Yes,17.55,Single,Yes,Fiber Optic,15,TV&Movies & Music,Two Year,Bank Withdrawal,95.25,5464.65,1000.35,6465,Churned,Competitor,Competitor made better offer
1448-CYWKC,Female,61,Yes,Coronado,92118,2,58,Yes,43.01,Multiple,Yes,Fiber Optic,30,TV&Movies & Music,One Year,Credit Card,105.2,6225.4,2494.58,8685.15,Stayed,No Churn,No Churn
1448-PWKYE,Male,48,Yes,Shafter,93263,1,1,Yes,35.71,Single,Yes,Cable,3,Movies & Music,Month-to-Month,Bank Withdrawal,80,80,35.71,115.71,Churned,Competitor,Competitor had better devices
